Country,Age,Sex,Year,Life Expectancy
Lithuania,0 years,Female,2012,79.6
Lithuania,0 years,Female,2013,79.6
Lithuania,0 years,Female,2014,79.8
Lithuania,0 years,Female,2015,79.5
Lithuania,0 years,Female,2016,79.9
Lithuania,0 years,Female,2017,80.3
Lithuania,0 years,Female,2018,80.5
Lithuania,0 years,Female,2019,80.9
Lithuania,0 years,Female,2020,80.0
Lithuania,0 years,Female,2021,78.9
Lithuania,0 years,Female,2022,80.1
Lithuania,0 years,Female,2023,81.7
Lithuania,0 years,Female,2024,81.6
Luxembourg,0 years,Female,2000,81.3
Luxembourg,0 years,Female,2001,80.7
Luxembourg,0 years,Female,2002,81.5
Luxembourg,0 years,Female,2003,80.8
Luxembourg,0 years,Female,2004,82.4
Luxembourg,0 years,Female,2005,82.3
Luxembourg,0 years,Female,2006,81.9
Luxembourg,0 years,Female,2007,82.2
Luxembourg,0 years,Female,2008,83.1
Luxembourg,0 years,Female,2009,83.3
Luxembourg,0 years,Female,2010,83.5
Luxembourg,0 years,Female,2011,83.6
Luxembourg,0 years,Female,2012,83.8
Luxembourg,0 years,Female,2013,83.9
Luxembourg,0 years,Female,2014,84.5
Luxembourg,0 years,Female,2015,84.3
Luxembourg,0 years,Female,2016,84.8
Luxembourg,0 years,Female,2017,84.0
Luxembourg,0 years,Female,2018,84.3
Luxembourg,0 years,Female,2019,84.8
Luxembourg,0 years,Female,2020,84.4
Luxembourg,0 years,Female,2021,84.6
Luxembourg,0 years,Female,2022,85.0
Luxembourg,0 years,Female,2023,84.8
Luxembourg,0 years,Female,2024,85.5
Mexico,0 years,Female,2000,77.4
Mexico,0 years,Female,2001,77.7
Mexico,0 years,Female,2002,77.7
Mexico,0 years,Female,2003,77.7
Mexico,0 years,Female,2004,78.0
Mexico,0 years,Female,2005,77.8
Mexico,0 years,Female,2006,78.2
Mexico,0 years,Female,2007,78.0
Mexico,0 years,Female,2008,78.1
Mexico,0 years,Female,2009,77.9
Mexico,0 years,Female,2010,77.2
Mexico,0 years,Female,2011,77.7
Mexico,0 years,Female,2012,77.8
Mexico,0 years,Female,2013,78.0
Mexico,0 years,Female,2014,77.8
Mexico,0 years,Female,2015,77.8
Mexico,0 years,Female,2016,77.7
Mexico,0 years,Female,2017,77.9
Mexico,0 years,Female,2018,78.0
Mexico,0 years,Female,2019,78.0
Mexico,0 years,Female,2020,73.5
Mexico,0 years,Female,2021,73.1
Mexico,0 years,Female,2022,78.5
Mexico,0 years,Female,2023,78.6
Mexico,0 years,Female,2024,78.9
Mexico,0 years,Female,2025,79.0
Netherlands,0 years,Female,2000,80.7
Netherlands,0 years,Female,2001,80.8
Netherlands,0 years,Female,2002,80.7
Netherlands,0 years,Female,2003,81.0
Netherlands,0 years,Female,2004,81.5
Netherlands,0 years,Female,2005,81.7
Netherlands,0 years,Female,2006,82.0
Netherlands,0 years,Female,2007,82.5
Netherlands,0 years,Female,2008,82.5
Netherlands,0 years,Female,2009,82.9
Netherlands,0 years,Female,2010,83.0
Netherlands,0 years,Female,2011,83.1
Netherlands,0 years,Female,2012,83.0
Netherlands,0 years,Female,2013,83.2
Netherlands,0 years,Female,2014,83.3
Netherlands,0 years,Female,2015,83.1
Netherlands,0 years,Female,2016,83.1
Netherlands,0 years,Female,2017,83.3
Netherlands,0 years,Female,2018,83.3
Netherlands,0 years,Female,2019,83.6
Netherlands,0 years,Female,2020,83.1
Netherlands,0 years,Female,2021,83.0
Netherlands,0 years,Female,2022,83.1
Netherlands,0 years,Female,2023,83.3
Netherlands,0 years,Female,2024,83.3
New Zealand,0 years,Female,2000,80.8
New Zealand,0 years,Female,2001,81.1
New Zealand,0 years,Female,2002,81.3
New Zealand,0 years,Female,2003,81.5
New Zealand,0 years,Female,2004,81.7
New Zealand,0 years,Female,2005,81.9
New Zealand,0 years,Female,2006,82.2
New Zealand,0 years,Female,2007,82.3
New Zealand,0 years,Female,2008,82.5
New Zealand,0 years,Female,2009,82.6
New Zealand,0 years,Female,2010,82.7
New Zealand,0 years,Female,2011,82.9
New Zealand,0 years,Female,2012,83.0
New Zealand,0 years,Female,2013,83.2
New Zealand,0 years,Female,2014,83.2
New Zealand,0 years,Female,2015,83.3
New Zealand,0 years,Female,2016,83.4
New Zealand,0 years,Female,2017,83.4
New Zealand,0 years,Female,2018,83.5
New Zealand,0 years,Female,2019,83.5
New Zealand,0 years,Female,2020,83.5
New Zealand,0 years,Female,2021,83.5
New Zealand,0 years,Female,2022,83.5
New Zealand,0 years,Female,2023,83.5
New Zealand,0 years,Female,2024,83.7
Norway,0 years,Female,2000,81.5
Norway,0 years,Female,2001,81.6
Norway,0 years,Female,2002,81.6
Norway,0 years,Female,2003,82.1
Norway,0 years,Female,2004,82.5
Norway,0 years,Female,2005,82.7
Norway,0 years,Female,2006,82.9
Norway,0 years,Female,2007,82.9
Norway,0 years,Female,2008,83.2
Norway,0 years,Female,2009,83.2
Norway,0 years,Female,2010,83.3
Norway,0 years,Female,2011,83.6
Norway,0 years,Female,2012,83.5
Norway,0 years,Female,2013,83.8
Norway,0 years,Female,2014,84.1
Norway,0 years,Female,2015,84.2
Norway,0 years,Female,2016,84.2
Norway,0 years,Female,2017,84.3
Norway,0 years,Female,2018,84.5
Norway,0 years,Female,2019,84.7
Norway,0 years,Female,2020,84.9
Norway,0 years,Female,2021,84.7
Norway,0 years,Female,2022,84.3
Norway,0 years,Female,2023,84.6
Norway,0 years,Female,2024,84.8
Peru,0 years,Female,2000,72.9
Peru,0 years,Female,2001,73.4
Peru,0 years,Female,2002,73.9
Peru,0 years,Female,2003,74.4
Peru,0 years,Female,2004,74.7
Peru,0 years,Female,2005,75.0
Peru,0 years,Female,2006,75.2
Peru,0 years,Female,2007,75.3
Peru,0 years,Female,2008,75.5
Peru,0 years,Female,2009,75.7
Peru,0 years,Female,2010,76.9
Peru,0 years,Female,2011,77.2
Peru,0 years,Female,2012,77.5
Peru,0 years,Female,2013,77.8
Peru,0 years,Female,2014,78.2
Peru,0 years,Female,2015,78.5
Peru,0 years,Female,2016,78.8
Peru,0 years,Female,2017,79.1
Peru,0 years,Female,2018,79.3
Peru,0 years,Female,2019,79.4
Peru,0 years,Female,2020,79.5
Peru,0 years,Female,2021,79.6
Peru,0 years,Female,2022,79.7
Peru,0 years,Female,2023,79.8
Peru,0 years,Female,2024,80.0
Peru,0 years,Female,2025,80.1
Poland,0 years,Female,2000,78.0
Poland,0 years,Female,2001,78.4
Poland,0 years,Female,2002,78.8
Poland,0 years,Female,2003,78.8
Poland,0 years,Female,2004,79.2
Poland,0 years,Female,2005,79.3
Poland,0 years,Female,2006,79.7
Poland,0 years,Female,2007,79.8
Poland,0 years,Female,2008,80.0
Poland,0 years,Female,2009,80.1
Poland,0 years,Female,2010,80.7
Poland,0 years,Female,2011,81.1
Poland,0 years,Female,2012,81.1
Poland,0 years,Female,2013,81.2
Poland,0 years,Female,2014,81.4
Poland,0 years,Female,2015,81.3
Poland,0 years,Female,2016,81.7
Poland,0 years,Female,2017,81.5
Poland,0 years,Female,2018,81.5
Poland,0 years,Female,2019,81.7
Poland,0 years,Female,2020,80.6
Poland,0 years,Female,2021,79.5
Poland,0 years,Female,2022,81.0
Poland,0 years,Female,2023,81.9
Poland,0 years,Female,2024,82.2
Portugal,0 years,Female,2000,80.4
Portugal,0 years,Female,2001,80.7
Portugal,0 years,Female,2002,80.8
Portugal,0 years,Female,2003,80.8
Portugal,0 years,Female,2004,81.8
Portugal,0 years,Female,2005,81.5
Portugal,0 years,Female,2006,82.5
Portugal,0 years,Female,2007,82.5
Portugal,0 years,Female,2008,82.7
Portugal,0 years,Female,2009,82.8
Portugal,0 years,Female,2010,83.2
Portugal,0 years,Female,2011,83.8
Portugal,0 years,Female,2012,83.6
Portugal,0 years,Female,2013,84.0
Portugal,0 years,Female,2014,84.3
Portugal,0 years,Female,2015,84.3
Portugal,0 years,Female,2016,84.3
Portugal,0 years,Female,2017,84.5
Portugal,0 years,Female,2018,84.5
Portugal,0 years,Female,2019,84.8
Portugal,0 years,Female,2020,84.2
Portugal,0 years,Female,2021,84.3
Portugal,0 years,Female,2022,84.4
Portugal,0 years,Female,2023,85.0
Portugal,0 years,Female,2024,85.2
Romania,0 years,Female,2000,74.8
Romania,0 years,Female,2001,74.9
Romania,0 years,Female,2002,74.6
Romania,0 years,Female,2003,74.8
Romania,0 years,Female,2004,75.1
Romania,0 years,Female,2005,75.4
Romania,0 years,Female,2006,76.1
Romania,0 years,Female,2007,76.8
Romania,0 years,Female,2008,77.5
Romania,0 years,Female,2009,77.7
Romania,0 years,Female,2010,77.7
Romania,0 years,Female,2011,78.2
Romania,0 years,Female,2012,78.1
Romania,0 years,Female,2013,78.7
Romania,0 years,Female,2014,78.5
Romania,0 years,Female,2015,78.5
Romania,0 years,Female,2016,78.9
Romania,0 years,Female,2017,78.9
Romania,0 years,Female,2018,79.1
Romania,0 years,Female,2019,79.4
Romania,0 years,Female,2020,78.2
Romania,0 years,Female,2021,76.6
Romania,0 years,Female,2022,79.1
Romania,0 years,Female,2023,80.2
Romania,0 years,Female,2024,80.3
Russia,0 years,Female,2000,72.3
Russia,0 years,Female,2001,72.2
Russia,0 years,Female,2002,71.9
Russia,0 years,Female,2003,71.9
Russia,0 years,Female,2004,72.4
Russia,0 years,Female,2005,72.5
Russia,0 years,Female,2006,73.3
Russia,0 years,Female,2007,74.0
Russia,0 years,Female,2008,74.3
Russia,0 years,Female,2009,74.8
Russia,0 years,Female,2010,74.9
Russia,0 years,Female,2011,75.6
Russia,0 years,Female,2012,75.9
Russia,0 years,Female,2013,76.3
Russia,0 years,Female,2014,76.5
Russia,0 years,Female,2015,76.7
Russia,0 years,Female,2016,77.1
Russia,0 years,Female,2017,77.6
Russia,0 years,Female,2018,77.8
Russia,0 years,Female,2019,78.2
Russia,0 years,Female,2020,76.4
Russia,0 years,Female,2021,74.5
Russia,0 years,Female,2022,77.8
Russia,0 years,Female,2023,78.7
Slovak Republic,0 years,Female,2000,77.5
Slovak Republic,0 years,Female,2001,77.7
Slovak Republic,0 years,Female,2002,77.7
Slovak Republic,0 years,Female,2003,77.7
Slovak Republic,0 years,Female,2004,78.0
Slovak Republic,0 years,Female,2005,78.1
Slovak Republic,0 years,Female,2006,78.4
Slovak Republic,0 years,Female,2007,78.4
Slovak Republic,0 years,Female,2008,79.0
Slovak Republic,0 years,Female,2009,79.1
Slovak Republic,0 years,Female,2010,79.3
Slovak Republic,0 years,Female,2011,79.8
Slovak Republic,0 years,Female,2012,79.9
Slovak Republic,0 years,Female,2013,80.1
Slovak Republic,0 years,Female,2014,80.4
Slovak Republic,0 years,Female,2015,80.1
Slovak Republic,0 years,Female,2016,80.6
Slovak Republic,0 years,Female,2017,80.6
Slovak Republic,0 years,Female,2018,80.7
Slovak Republic,0 years,Female,2019,81.1
Slovak Republic,0 years,Female,2020,80.4
Slovak Republic,0 years,Female,2021,78.2
Slovak Republic,0 years,Female,2022,80.4
Slovak Republic,0 years,Female,2023,81.4
Slovak Republic,0 years,Female,2024,81.7
Slovenia,0 years,Female,2000,79.9
Slovenia,0 years,Female,2001,80.4
Slovenia,0 years,Female,2002,80.5
Slovenia,0 years,Female,2003,80.3
Slovenia,0 years,Female,2004,80.8
Slovenia,0 years,Female,2005,80.9
Slovenia,0 years,Female,2006,82.0
Slovenia,0 years,Female,2007,82.0
Slovenia,0 years,Female,2008,82.6
Slovenia,0 years,Female,2009,82.7
Slovenia,0 years,Female,2010,83.1
Slovenia,0 years,Female,2011,83.3
Slovenia,0 years,Female,2012,83.3
Slovenia,0 years,Female,2013,83.6
Slovenia,0 years,Female,2014,83.7
Slovenia,0 years,Female,2015,83.5
Slovenia,0 years,Female,2016,83.9
Slovenia,0 years,Female,2017,83.7
Slovenia,0 years,Female,2018,84.0
Slovenia,0 years,Female,2019,84.3
Slovenia,0 years,Female,2020,83.4
Slovenia,0 years,Female,2021,83.7
Slovenia,0 years,Female,2022,84.0
Slovenia,0 years,Female,2023,84.7
Slovenia,0 years,Female,2024,84.7
South Africa,0 years,Female,2000,61.1
South Africa,0 years,Female,2001,59.5
South Africa,0 years,Female,2002,57.7
South Africa,0 years,Female,2003,56.3
South Africa,0 years,Female,2004,55.8
South Africa,0 years,Female,2005,55.5
South Africa,0 years,Female,2006,55.9
South Africa,0 years,Female,2007,56.9
South Africa,0 years,Female,2008,58.1
South Africa,0 years,Female,2009,59.7
South Africa,0 years,Female,2010,61.2
South Africa,0 years,Female,2011,63.1
South Africa,0 years,Female,2012,64.4
South Africa,0 years,Female,2013,65.2
South Africa,0 years,Female,2014,66.2
South Africa,0 years,Female,2015,67.0
South Africa,0 years,Female,2016,67.9
South Africa,0 years,Female,2017,68.6
South Africa,0 years,Female,2018,68.9
South Africa,0 years,Female,2019,69.2
South Africa,0 years,Female,2020,67.9
South Africa,0 years,Female,2021,64.8
South Africa,0 years,Female,2022,69.0
South Africa,0 years,Female,2023,69.6
South Africa,0 years,Female,2024,69.8
Spain,0 years,Female,2000,82.8
Spain,0 years,Female,2001,83.2
Spain,0 years,Female,2002,83.3
Spain,0 years,Female,2003,83.0
Spain,0 years,Female,2004,83.7
Spain,0 years,Female,2005,83.6
Spain,0 years,Female,2006,84.4
Spain,0 years,Female,2007,84.4
Spain,0 years,Female,2008,84.6
Spain,0 years,Female,2009,85.0
Spain,0 years,Female,2010,85.5
Spain,0 years,Female,2011,85.6
Spain,0 years,Female,2012,85.5
Spain,0 years,Female,2013,86.1
Spain,0 years,Female,2014,85.6
Spain,0 years,Female,2015,85.4
Spain,0 years,Female,2016,85.8
Spain,0 years,Female,2017,85.7
Spain,0 years,Female,2018,85.8
Spain,0 years,Female,2019,86.2
Spain,0 years,Female,2020,85.0
Spain,0 years,Female,2021,85.8
Spain,0 years,Female,2022,85.7
Spain,0 years,Female,2023,86.3
Spain,0 years,Female,2024,86.5
Sweden,0 years,Female,2000,82.0
Sweden,0 years,Female,2001,82.2
Sweden,0 years,Female,2002,82.1
Sweden,0 years,Female,2003,82.5
Sweden,0 years,Female,2004,82.8
Sweden,0 years,Female,2005,82.9
Sweden,0 years,Female,2006,83.1
Sweden,0 years,Female,2007,83.1
Sweden,0 years,Female,2008,83.3
Sweden,0 years,Female,2009,83.5
Sweden,0 years,Female,2010,83.6
Sweden,0 years,Female,2011,83.8
Sweden,0 years,Female,2012,83.6
Sweden,0 years,Female,2013,83.8
Sweden,0 years,Female,2014,84.1
Sweden,0 years,Female,2015,84.0
Sweden,0 years,Female,2016,84.1
Sweden,0 years,Female,2017,84.1
Sweden,0 years,Female,2018,84.3
Sweden,0 years,Female,2019,84.7
Sweden,0 years,Female,2020,84.3
Sweden,0 years,Female,2021,84.8
Sweden,0 years,Female,2022,84.7
Sweden,0 years,Female,2023,84.9
Sweden,0 years,Female,2024,85.3
Switzerland,0 years,Female,2000,82.8
Switzerland,0 years,Female,2001,83.2
Switzerland,0 years,Female,2002,83.2
Switzerland,0 years,Female,2003,83.2
Switzerland,0 years,Female,2004,83.8
Switzerland,0 years,Female,2005,84.0
Switzerland,0 years,Female,2006,84.2
Switzerland,0 years,Female,2007,84.4
Switzerland,0 years,Female,2008,84.6
Switzerland,0 years,Female,2009,84.6
Switzerland,0 years,Female,2010,84.9
Switzerland,0 years,Female,2011,85.0
Switzerland,0 years,Female,2012,84.9
Switzerland,0 years,Female,2013,85.0
Switzerland,0 years,Female,2014,85.1
Switzerland,0 years,Female,2015,84.9
Switzerland,0 years,Female,2016,85.2
Switzerland,0 years,Female,2017,85.4
Switzerland,0 years,Female,2018,85.4
Switzerland,0 years,Female,2019,85.6
Switzerland,0 years,Female,2020,85.1
Switzerland,0 years,Female,2021,85.6
Switzerland,0 years,Female,2022,85.4
Switzerland,0 years,Female,2023,85.8
Switzerland,0 years,Female,2024,85.9
Thailand,0 years,Female,2000,75.2
Thailand,0 years,Female,2001,75.6
Thailand,0 years,Female,2002,75.7
Thailand,0 years,Female,2003,76.0
Thailand,0 years,Female,2004,75.8
Thailand,0 years,Female,2005,76.6
Thailand,0 years,Female,2006,77.0
Thailand,0 years,Female,2007,77.3
Thailand,0 years,Female,2008,77.7
Thailand,0 years,Female,2009,78.2
Thailand,0 years,Female,2010,78.7
Thailand,0 years,Female,2011,79.2
Thailand,0 years,Female,2012,79.7
Thailand,0 years,Female,2013,80.1
Thailand,0 years,Female,2014,80.5
Thailand,0 years,Female,2015,80.9
Thailand,0 years,Female,2016,81.1
Thailand,0 years,Female,2017,81.4
Thailand,0 years,Female,2018,81.6
Thailand,0 years,Female,2019,81.8
Thailand,0 years,Female,2020,81.9
Thailand,0 years,Female,2021,82.1
Thailand,0 years,Female,2022,79.8
Thailand,0 years,Female,2023,80.9
Thailand,0 years,Female,2024,81.0
Türkiye,0 years,Female,2000,73.1
Türkiye,0 years,Female,2001,73.5
Türkiye,0 years,Female,2002,73.9
Türkiye,0 years,Female,2003,74.4
Türkiye,0 years,Female,2004,74.8
Türkiye,0 years,Female,2005,75.2
Türkiye,0 years,Female,2006,75.6
Türkiye,0 years,Female,2007,75.9
Türkiye,0 years,Female,2008,76.2
Türkiye,0 years,Female,2009,76.5
Türkiye,0 years,Female,2010,76.8
Türkiye,0 years,Female,2011,77.1
Türkiye,0 years,Female,2012,77.2
Türkiye,0 years,Female,2013,80.7
Türkiye,0 years,Female,2014,80.7
Türkiye,0 years,Female,2015,80.7
Türkiye,0 years,Female,2016,80.8
Türkiye,0 years,Female,2017,81.0
Türkiye,0 years,Female,2018,81.3
Türkiye,0 years,Female,2019,81.1
Türkiye,0 years,Female,2020,80.5
Türkiye,0 years,Female,2021,80.3
Türkiye,0 years,Female,2022,80.0
Türkiye,0 years,Female,2023,80.7
Ukraine,0 years,Female,2000,73.5
Ukraine,0 years,Female,2001,73.5
Ukraine,0 years,Female,2002,73.5
Ukraine,0 years,Female,2003,73.5
Ukraine,0 years,Female,2004,73.4
Ukraine,0 years,Female,2005,73.5
Ukraine,0 years,Female,2006,73.5
Ukraine,0 years,Female,2007,73.7
Ukraine,0 years,Female,2008,74.1
Ukraine,0 years,Female,2009,74.6
Ukraine,0 years,Female,2010,75.3
Ukraine,0 years,Female,2011,75.7
Ukraine,0 years,Female,2012,76.0
Ukraine,0 years,Female,2013,76.4
Ukraine,0 years,Female,2014,76.8
Ukraine,0 years,Female,2015,77.5
Ukraine,0 years,Female,2016,78.0
Ukraine,0 years,Female,2017,78.6
Ukraine,0 years,Female,2018,78.3
Ukraine,0 years,Female,2019,78.7
Ukraine,0 years,Female,2020,78.0
Ukraine,0 years,Female,2021,76.0
Ukraine,0 years,Female,2022,79.4
Ukraine,0 years,Female,2023,80.2
Ukraine,0 years,Female,2024,79.4
United Kingdom,0 years,Female,2000,80.2
United Kingdom,0 years,Female,2001,80.4
United Kingdom,0 years,Female,2002,80.5
United Kingdom,0 years,Female,2003,80.5
United Kingdom,0 years,Female,2004,81.0
United Kingdom,0 years,Female,2005,81.2
United Kingdom,0 years,Female,2006,81.5
United Kingdom,0 years,Female,2007,81.6
United Kingdom,0 years,Female,2008,81.7
United Kingdom,0 years,Female,2009,82.2
United Kingdom,0 years,Female,2010,82.3
United Kingdom,0 years,Female,2011,82.7
United Kingdom,0 years,Female,2012,82.7
United Kingdom,0 years,Female,2013,82.7
United Kingdom,0 years,Female,2014,83.0
United Kingdom,0 years,Female,2015,82.7
United Kingdom,0 years,Female,2016,82.8
United Kingdom,0 years,Female,2017,82.9
United Kingdom,0 years,Female,2018,82.9
United Kingdom,0 years,Female,2019,83.2
United Kingdom,0 years,Female,2020,82.3
United Kingdom,0 years,Female,2021,82.5
United Kingdom,0 years,Female,2022,82.9
United Kingdom,0 years,Female,2023,82.9
United Kingdom,0 years,Female,2024,83.3
United States,0 years,Female,2000,79.3
United States,0 years,Female,2001,79.5
United States,0 years,Female,2002,79.6
United States,0 years,Female,2003,79.7
United States,0 years,Female,2004,80.1
United States,0 years,Female,2005,80.1
United States,0 years,Female,2006,80.3
United States,0 years,Female,2007,80.6
United States,0 years,Female,2008,80.6
United States,0 years,Female,2009,80.9
United States,0 years,Female,2010,81.0
United States,0 years,Female,2011,81.1
United States,0 years,Female,2012,81.2
United States,0 years,Female,2013,81.2
United States,0 years,Female,2014,81.3
United States,0 years,Female,2015,81.1
United States,0 years,Female,2016,81.1
United States,0 years,Female,2017,81.1
United States,0 years,Female,2018,81.2
United States,0 years,Female,2019,81.4
United States,0 years,Female,2020,79.9
United States,0 years,Female,2021,79.3
United States,0 years,Female,2022,80.2
United States,0 years,Female,2023,81.1
United States,0 years,Female,2024,81.4
